THUMB_INDEX_ANGLE,INDEX_MIDDLE_ANGLE,MIDDLE_RING_ANGLE,RING_PINKY_ANGLE,target
57.01154,72.12666,25.17302,66.89342,LOVE
58.3477,71.5117,25.36681,66.23978,LOVE
59.98959,73.72089,26.25218,65.0511,LOVE
61.82623,71.72418,25.7389,61.44246,LOVE
60.38994,66.80589,25.22676,57.422,LOVE
59.55014,64.38333,25.07793,57.13264,LOVE
57.94631,60.78241,25.06469,58.96225,LOVE
54.29414,53.62458,22.88949,61.39676,LOVE
54.31973,54.15772,22.62538,61.96793,LOVE
56.52586,61.6178,23.5101,60.7691,LOVE
60.41628,67.06366,24.95778,59.13806,LOVE
63.6905,68.19633,25.35261,59.22363,LOVE
61.60109,66.50392,25.29936,59.605,LOVE
58.32885,64.01047,25.4628,60.35797,LOVE
54.59676,50.51075,23.51895,61.91002,LOVE
54.55357,39.72678,21.85683,63.16539,LOVE
55.56106,52.84939,22.01772,63.31966,LOVE
59.21748,64.54612,23.87007,60.56661,LOVE
60.89844,68.44424,25.37491,59.64429,LOVE
58.57279,65.59264,25.74145,59.60388,LOVE
54.30625,51.70208,23.83003,61.66455,LOVE
53.57771,50.88824,22.83752,61.9865,LOVE
55.2078,54.44491,22.65593,61.61671,LOVE
57.73462,61.13766,23.69374,60.57376,LOVE
58.79222,63.9116,25.73057,59.38872,LOVE
57.29694,54.72987,25.13821,60.50068,LOVE
55.95232,43.47352,22.96864,62.74143,LOVE
57.60806,40.85752,21.90065,63.83358,LOVE
59.05413,49.04745,22.38566,64.06728,LOVE
59.33926,55.55551,22.7183,63.14061,LOVE
58.54894,55.91096,23.60474,61.9013,LOVE
57.97181,45.79568,22.84726,62.83829,LOVE
61.40347,36.95386,22.08572,63.22914,LOVE
65.659,53.37342,22.96731,61.9333,LOVE
65.18683,62.34159,23.81277,60.78893,LOVE
61.68573,62.08103,24.58104,60.28918,LOVE
60.48951,56.0454,24.27242,60.32768,LOVE
60.97909,53.81259,23.98049,60.90874,LOVE
59.75441,60.07397,24.18139,60.38079,LOVE
60.71936,69.42199,24.54553,60.03136,LOVE
62.50283,70.97144,24.46352,63.23092,LOVE
65.64464,74.98965,21.74472,68.42809,LOVE
67.94993,77.73853,20.81601,70.30125,LOVE
68.7001,77.57347,21.37442,69.28462,LOVE
67.04363,74.4015,23.62366,67.17479,LOVE
63.18922,67.25803,24.27073,61.65858,LOVE
55.14771,57.81487,22.98229,56.00051,LOVE
