THUMB_INDEX_ANGLE,INDEX_MIDDLE_ANGLE,MIDDLE_RING_ANGLE,RING_PINKY_ANGLE,target
72.43383,21.0674,14.8307,20.80495,OPEN
72.58996,20.8041,14.75691,20.32681,OPEN
74.28504,20.58893,15.04509,20.57796,OPEN
73.95707,20.43969,15.43068,21.18409,OPEN
72.1004,20.27077,15.417,21.12344,OPEN
70.53589,19.58771,15.27722,21.31046,OPEN
70.93234,18.79055,14.65832,21.2298,OPEN
69.64513,18.04414,14.32751,20.85687,OPEN
70.26217,17.81463,14.08354,20.60339,OPEN
73.97961,17.37239,13.69272,20.11989,OPEN
78.83693,17.05287,13.80625,19.37199,OPEN
77.44641,16.42261,14.60552,19.76516,OPEN
71.61587,15.66596,16.34538,20.50733,OPEN
70.34731,16.07634,17.38017,21.93747,OPEN
68.28292,17.22789,18.08391,23.07408,OPEN
63.67144,18.43498,18.72547,23.65479,OPEN
60.5258,19.02716,18.88198,23.71295,OPEN
56.53662,19.15696,18.8302,23.68457,OPEN
55.7513,19.25351,19.2303,23.56147,OPEN
56.48516,19.39201,19.41543,23.64995,OPEN
54.92392,18.47555,19.03434,23.80413,OPEN
52.45672,17.16974,18.14544,23.17007,OPEN
50.13985,16.90778,17.23176,21.74302,OPEN
48.24074,16.87556,16.84668,20.93159,OPEN
48.27137,16.81557,16.69521,20.86306,OPEN
49.8194,16.70672,16.68038,20.98847,OPEN
50.95104,16.61735,16.8078,21.32009,OPEN
51.41138,16.56043,16.83485,21.5157,OPEN
51.3321,16.55913,17.05065,21.84608,OPEN
52.11752,16.50322,17.15775,21.98474,OPEN
52.59103,16.51663,17.55268,22.609,OPEN
54.89527,17.01441,18.43984,23.70404,OPEN
57.9373,17.37136,18.45104,24.37417,OPEN
62.42981,17.35651,17.18013,24.82018,OPEN
64.19643,17.83716,16.65582,24.94676,OPEN
65.99588,18.52522,15.72451,22.68924,OPEN
67.15421,18.88125,15.71877,22.44292,OPEN
69.2476,18.46147,14.15823,21.68714,OPEN
70.22057,18.51497,13.17769,21.27793,OPEN
71.62592,18.86092,13.48096,20.71416,OPEN
71.37569,18.93889,14.25981,20.89116,OPEN
71.53733,19.24833,14.62388,21.06921,OPEN
71.63176,19.3547,14.91531,21.42237,OPEN
71.02306,19.30185,14.81962,21.56865,OPEN
70.36635,18.81856,15.04314,21.41749,OPEN
70.66067,18.31296,14.92172,21.37055,OPEN
71.23241,17.86043,14.51137,21.93801,OPEN
69.74952,17.68428,14.94711,22.78964,OPEN
67.19008,17.84732,15.58753,23.46588,OPEN
65.99583,17.95054,16.08515,23.68543,OPEN
64.16163,18.03824,16.18824,23.47844,OPEN
63.5241,18.58261,16.519,23.03854,OPEN
60.86119,17.73348,16.93507,23.76536,OPEN
60.26988,18.28422,17.14385,23.68442,OPEN
59.19731,18.6992,17.97194,22.94037,OPEN
57.58802,18.98196,17.3149,22.19159,OPEN
54.76192,18.23674,17.78745,22.74904,OPEN
53.44727,15.75887,20.60966,24.03648,OPEN
48.98012,14.93142,19.47338,23.70775,OPEN
43.22527,16.07548,18.27839,22.82749,OPEN
42.09116,16.40851,17.58859,22.28697,OPEN
41.62147,16.02288,16.61149,21.38967,OPEN
42.15442,14.73233,15.467,20.16865,OPEN
43.5691,13.75094,15.01518,19.60821,OPEN
46.71091,13.60971,14.93949,19.79775,OPEN
51.45465,13.86826,15.18223,20.67538,OPEN
55.55408,14.33651,14.92109,21.39617,OPEN
56.74314,14.55193,14.16654,22.27959,OPEN
51.99578,13.94752,13.4993,23.67686,OPEN
48.19473,12.8939,12.61679,22.87249,OPEN
46.14347,12.68878,12.18989,22.13,OPEN
41.98122,13.94342,11.94486,20.49081,OPEN
38.24381,15.1092,11.70462,18.57013,OPEN
36.5294,14.74605,11.23135,18.24029,OPEN
35.86411,14.14242,10.93769,18.17252,OPEN
35.41518,13.64499,10.8391,18.04809,OPEN
35.17334,13.07572,10.87301,18.13266,OPEN
34.36164,12.8795,11.03251,17.96347,OPEN
33.22532,13.16335,10.95145,17.57692,OPEN
33.52649,13.64196,11.00951,17.27994,OPEN
33.84505,13.84112,11.05706,17.37589,OPEN
34.35689,13.89757,11.16377,17.65558,OPEN
35.22858,13.83364,11.41863,18.53217,OPEN
35.93839,13.84561,11.75001,19.44208,OPEN
36.54457,14.28335,12.10535,20.27345,OPEN
38.56249,15.10186,12.49672,21.07885,OPEN
42.35162,15.83292,12.88203,21.65286,OPEN
49.66446,16.77568,13.27433,22.39613,OPEN
61.41342,17.39875,13.66471,23.04746,OPEN
73.04544,17.80033,14.31449,23.30717,OPEN
78.16965,18.35834,14.79572,22.42938,OPEN
78.71812,18.87807,15.13081,21.57575,OPEN
77.7347,19.17708,15.28313,21.17116,OPEN
75.84731,19.19453,15.61341,21.09912,OPEN
75.62857,18.93663,15.5564,21.16973,OPEN
75.91477,18.7606,15.35971,21.15661,OPEN
76.32031,18.83274,15.26048,21.09789,OPEN
77.00995,18.8338,15.01452,20.99408,OPEN
77.7739,18.55706,14.90879,20.74617,OPEN
78.37818,18.30997,14.8561,20.75055,OPEN
79.89307,17.97495,14.81315,21.08505,OPEN
78.5801,17.27671,14.89494,21.756,OPEN
73.10759,16.96184,14.49053,22.20896,OPEN
64.81944,16.64875,13.60201,22.25981,OPEN
60.18261,16.59709,13.09441,22.34487,OPEN
54.35595,16.75328,12.60001,22.34643,OPEN
49.9955,16.97348,12.50724,21.85872,OPEN
47.00964,16.63656,12.30378,20.70724,OPEN
44.80013,16.20395,12.00638,19.60787,OPEN
